equipment_id,equipment_type,cycle,timestamp,temperature,vibration,pressure,current,rpm
HIST-011,Pump,95,2024-01-24 12:00:00,63.793,2.278,101.483,38.931,1475.11
HIST-011,Pump,96,2024-01-24 18:00:00,61.286,2.242,98.76,39.169,1522.429
HIST-011,Pump,97,2024-01-25 00:00:00,65.582,1.992,97.468,40.607,1477.506
HIST-011,Pump,98,2024-01-25 06:00:00,68.083,2.224,103.097,40.104,1523.773
HIST-011,Pump,99,2024-01-25 12:00:00,62.941,2.354,100.066,38.357,1510.044
HIST-011,Pump,100,2024-01-25 18:00:00,67.043,2.121,102.846,39.958,1498.856
HIST-011,Pump,101,2024-01-26 00:00:00,64.881,2.333,104.938,38.285,1506.631
HIST-011,Pump,102,2024-01-26 06:00:00,61.469,1.961,101.562,40.965,1506.979
HIST-011,Pump,103,2024-01-26 12:00:00,63.211,2.229,101.076,41.24,1496.964
HIST-011,Pump,104,2024-01-26 18:00:00,63.087,2.543,109.601,39.964,1521.385
HIST-011,Pump,105,2024-01-27 00:00:00,64.367,2.57,100.621,40.407,1520.871
HIST-011,Pump,106,2024-01-27 06:00:00,65.839,2.598,96.728,42.628,1502.335
HIST-011,Pump,107,2024-01-27 12:00:00,68.698,2.286,99.156,39.764,1491.0
HIST-011,Pump,108,2024-01-27 18:00:00,62.138,2.209,104.655,38.584,1519.589
HIST-011,Pump,109,2024-01-28 00:00:00,64.03,2.065,96.117,40.869,1469.662
HIST-011,Pump,110,2024-01-28 06:00:00,63.208,1.658,97.743,38.301,1506.658
HIST-011,Pump,111,2024-01-28 12:00:00,62.464,1.797,103.319,39.684,1511.094
HIST-011,Pump,112,2024-01-28 18:00:00,65.191,2.15,99.185,39.102,1487.575
HIST-011,Pump,113,2024-01-29 00:00:00,65.003,2.168,99.669,38.947,1514.607
HIST-011,Pump,114,2024-01-29 06:00:00,61.372,2.624,103.22,39.625,1499.604
HIST-011,Pump,115,2024-01-29 12:00:00,65.036,2.594,97.85,41.35,1491.814
HIST-011,Pump,116,2024-01-29 18:00:00,62.589,1.994,95.594,41.659,1514.448
HIST-011,Pump,117,2024-01-30 00:00:00,65.024,2.445,95.833,41.389,1483.715
HIST-011,Pump,118,2024-01-30 06:00:00,67.539,2.057,101.745,40.505,1513.038
HIST-011,Pump,119,2024-01-30 12:00:00,65.926,2.405,100.777,39.613,1470.265
HIST-011,Pump,120,2024-01-30 18:00:00,65.355,2.442,97.922,36.463,1504.286
HIST-011,Pump,121,2024-01-31 00:00:00,63.942,2.573,96.524,40.551,1500.658
HIST-011,Pump,122,2024-01-31 06:00:00,65.134,2.052,99.188,36.581,1491.905
HIST-011,Pump,123,2024-01-31 12:00:00,66.127,2.504,103.35,37.115,1505.844
HIST-011,Pump,124,2024-01-31 18:00:00,65.928,1.638,97.493,39.757,1498.806
HIST-011,Pump,125,2024-02-01 00:00:00,64.802,2.589,98.012,40.397,1515.82
HIST-011,Pump,126,2024-02-01 06:00:00,65.435,2.192,96.428,39.323,1508.402
HIST-011,Pump,127,2024-02-01 12:00:00,62.367,2.199,98.898,42.303,1506.79
HIST-011,Pump,128,2024-02-01 18:00:00,63.531,1.589,101.014,40.693,1504.378
HIST-011,Pump,129,2024-02-02 00:00:00,66.415,2.083,106.346,39.626,1492.918
HIST-011,Pump,130,2024-02-02 06:00:00,66.684,2.607,100.653,42.079,1495.473
HIST-011,Pump,131,2024-02-02 12:00:00,65.187,2.072,99.839,42.348,1503.723
HIST-011,Pump,132,2024-02-02 18:00:00,67.958,2.414,102.589,40.769,1497.4
HIST-011,Pump,133,2024-02-03 00:00:00,66.016,2.21,102.089,38.837,1516.672
HIST-011,Pump,134,2024-02-03 06:00:00,64.534,2.519,98.267,39.175,1501.402
HIST-011,Pump,135,2024-02-03 12:00:00,62.56,2.257,106.906,37.83,1505.639
HIST-011,Pump,136,2024-02-03 18:00:00,67.877,1.92,99.927,39.936,1478.96
HIST-011,Pump,137,2024-02-04 00:00:00,66.541,2.217,100.709,38.425,1514.148
HIST-011,Pump,138,2024-02-04 06:00:00,68.597,2.68,101.654,39.506,1491.282
HIST-011,Pump,139,2024-02-04 12:00:00,69.334,2.349,101.038,40.391,1484.36
HIST-011,Pump,140,2024-02-04 18:00:00,62.426,2.165,104.576,37.024,1524.693
HIST-011,Pump,141,2024-02-05 00:00:00,62.431,2.877,98.23,38.104,1510.464
HIST-011,Pump,142,2024-02-05 06:00:00,59.274,2.548,102.35,39.24,1514.656
HIST-011,Pump,143,2024-02-05 12:00:00,66.837,2.445,100.494,39.921,1506.817
HIST-011,Pump,144,2024-02-05 18:00:00,66.313,2.295,102.948,37.265,1499.753
HIST-011,Pump,145,2024-02-06 00:00:00,65.196,2.419,99.355,40.625,1361.716
HIST-011,Pump,146,2024-02-06 06:00:00,62.548,2.429,98.949,39.324,1613.42
HIST-011,Pump,147,2024-02-06 12:00:00,64.822,1.545,102.196,37.87,1663.926
HIST-011,Pump,148,2024-02-06 18:00:00,65.369,2.318,101.074,39.851,1510.561
HIST-011,Pump,149,2024-02-07 00:00:00,66.565,2.152,97.539,41.362,1576.34
HIST-011,Pump,150,2024-02-07 06:00:00,65.546,2.05,104.037,40.853,1570.552
HIST-011,Pump,151,2024-02-07 12:00:00,66.328,2.141,102.198,41.177,1389.012
HIST-011,Pump,152,2024-02-07 18:00:00,64.752,1.733,99.777,40.216,1537.3
HIST-011,Pump,153,2024-02-08 00:00:00,67.363,1.659,98.595,40.775,1445.685
HIST-011,Pump,154,2024-02-08 06:00:00,66.263,2.574,101.092,37.565,1649.562
HIST-011,Pump,155,2024-02-08 12:00:00,62.626,2.339,101.981,38.637,1483.718
HIST-011,Pump,156,2024-02-08 18:00:00,67.778,1.476,95.218,43.362,1571.995
HIST-011,Pump,157,2024-02-09 00:00:00,67.451,2.027,101.127,42.176,1487.439
HIST-011,Pump,158,2024-02-09 06:00:00,65.931,2.464,101.958,39.835,1662.026
HIST-011,Pump,159,2024-02-09 12:00:00,65.561,2.116,92.943,41.105,1465.834
HIST-011,Pump,160,2024-02-09 18:00:00,68.317,2.574,100.589,42.05,1579.429
HIST-011,Pump,161,2024-02-10 00:00:00,61.733,2.515,102.084,42.925,1533.951
HIST-011,Pump,162,2024-02-10 06:00:00,67.482,1.793,101.743,41.331,1548.832
HIST-011,Pump,163,2024-02-10 12:00:00,64.048,2.157,102.407,41.991,1492.6
HIST-011,Pump,164,2024-02-10 18:00:00,67.19,2.066,99.017,40.876,1459.163
HIST-011,Pump,165,2024-02-11 00:00:00,65.241,1.783,96.88,40.294,1321.423
HIST-011,Pump,166,2024-02-11 06:00:00,62.514,1.764,94.601,40.837,1584.785
HIST-011,Pump,167,2024-02-11 12:00:00,64.007,1.958,103.277,40.572,1466.446
HIST-011,Pump,168,2024-02-11 18:00:00,67.043,2.008,102.109,44.375,1579.662
HIST-011,Pump,169,2024-02-12 00:00:00,64.58,2.285,103.505,42.21,1519.916
HIST-011,Pump,170,2024-02-12 06:00:00,63.757,2.513,97.825,40.264,1602.516
HIST-011,Pump,171,2024-02-12 12:00:00,63.744,2.354,102.412,39.436,1554.565
HIST-011,Pump,172,2024-02-12 18:00:00,66.284,2.425,95.492,44.673,1361.945
HIST-011,Pump,173,2024-02-13 00:00:00,68.501,2.12,97.392,42.665,1545.897
HIST-011,Pump,174,2024-02-13 06:00:00,60.718,2.381,100.378,43.022,1476.956
HIST-011,Pump,175,2024-02-13 12:00:00,70.601,2.155,101.99,43.642,1577.041
HIST-011,Pump,176,2024-02-13 18:00:00,65.407,2.068,105.037,43.266,1548.666
HIST-011,Pump,177,2024-02-14 00:00:00,66.16,2.769,99.28,41.81,1532.176
HIST-011,Pump,178,2024-02-14 06:00:00,64.127,1.501,97.403,43.214,1483.674
HIST-011,Pump,179,2024-02-14 12:00:00,64.993,1.638,97.249,40.757,1438.065
HIST-011,Pump,180,2024-02-14 18:00:00,65.385,2.315,97.936,42.735,1475.442
HIST-011,Pump,181,2024-02-15 00:00:00,62.902,2.121,106.663,44.479,1382.858
HIST-011,Pump,182,2024-02-15 06:00:00,63.389,1.769,102.271,38.474,1465.887
HIST-011,Pump,183,2024-02-15 12:00:00,67.369,1.884,103.338,43.511,1401.861
HIST-011,Pump,184,2024-02-15 18:00:00,61.895,1.923,99.283,41.886,1425.768
HIST-011,Pump,185,2024-02-16 00:00:00,65.882,2.468,99.995,41.534,1514.259
HIST-011,Pump,186,2024-02-16 06:00:00,64.259,2.564,102.098,43.584,1575.405
HIST-011,Pump,187,2024-02-16 12:00:00,63.079,2.692,98.483,48.931,1498.586
HIST-011,Pump,188,2024-02-16 18:00:00,68.944,1.723,99.126,45.472,1480.466
HIST-011,Pump,189,2024-02-17 00:00:00,63.091,1.79,97.976,46.519,1424.686
HIST-011,Pump,190,2024-02-17 06:00:00,62.74,1.769,98.658,45.339,1499.443
HIST-011,Pump,191,2024-02-17 12:00:00,64.626,2.587,100.147,44.466,1433.525
HIST-011,Pump,192,2024-02-17 18:00:00,63.463,2.325,97.535,45.011,1502.566
HIST-011,Pump,193,2024-02-18 00:00:00,65.013,2.224,100.858,46.132,1392.569
HIST-011,Pump,194,2024-02-18 06:00:00,65.311,2.269,100.854,46.826,1554.47
HIST-011,Pump,195,2024-02-18 12:00:00,65.469,2.183,99.462,42.1,1457.92
HIST-011,Pump,196,2024-02-18 18:00:00,64.752,1.864,97.518,48.639,1513.747
HIST-011,Pump,197,2024-02-19 00:00:00,63.596,2.354,100.315,49.249,1556.257
HIST-011,Pump,198,2024-02-19 06:00:00,66.287,2.144,98.485,46.223,1545.419
HIST-011,Pump,199,2024-02-19 12:00:00,64.777,1.84,100.14,44.613,1561.35
HIST-011,Pump,200,2024-02-19 18:00:00,64.009,2.372,103.294,48.648,1340.136
HIST-011,Pump,201,2024-02-20 00:00:00,67.96,2.072,96.241,45.532,1482.916
HIST-011,Pump,202,2024-02-20 06:00:00,64.757,2.268,106.52,47.157,1561.637
HIST-011,Pump,203,2024-02-20 12:00:00,67.184,2.163,99.782,44.991,1545.778
HIST-011,Pump,204,2024-02-20 18:00:00,67.454,2.467,101.236,52.294,1633.993
HIST-011,Pump,205,2024-02-21 00:00:00,67.575,2.266,97.742,46.382,1625.143
HIST-011,Pump,206,2024-02-21 06:00:00,66.382,1.935,103.427,48.776,1548.17
HIST-011,Pump,207,2024-02-21 12:00:00,64.999,2.297,99.623,44.248,1470.436
HIST-011,Pump,208,2024-02-21 18:00:00,64.872,2.306,98.818,47.054,1443.988
HIST-011,Pump,209,2024-02-22 00:00:00,64.512,2.353,98.273,48.713,1486.539
HIST-011,Pump,210,2024-02-22 06:00:00,60.666,2.511,99.195,51.113,1462.589
HIST-011,Pump,211,2024-02-22 12:00:00,66.438,2.015,101.255,48.366,1448.473
HIST-011,Pump,212,2024-02-22 18:00:00,65.489,2.4,100.518,50.52,1433.245
HIST-011,Pump,213,2024-02-23 00:00:00,66.651,1.683,99.88,46.616,1532.178
HIST-011,Pump,214,2024-02-23 06:00:00,64.766,2.164,97.866,49.811,1594.214
HIST-011,Pump,215,2024-02-23 12:00:00,66.33,2.118,97.692,50.315,1571.732
HIST-011,Pump,216,2024-02-23 18:00:00,62.245,2.634,98.617,50.18,1456.95
HIST-011,Pump,217,2024-02-24 00:00:00,62.661,2.153,101.381,50.145,1588.354
HIST-011,Pump,218,2024-02-24 06:00:00,60.048,2.382,101.987,52.504,1531.279
HIST-011,Pump,219,2024-02-24 12:00:00,64.731,1.671,102.391,50.541,1525.929
HIST-011,Pump,220,2024-02-24 18:00:00,63.455,2.094,99.996,53.297,1503.019
HIST-011,Pump,221,2024-02-25 00:00:00,63.193,1.946,101.151,49.678,1481.833
HIST-011,Pump,222,2024-02-25 06:00:00,65.669,2.943,99.495,51.618,1532.292
HIST-011,Pump,223,2024-02-25 12:00:00,64.149,2.0,94.773,54.026,1513.081
HIST-011,Pump,224,2024-02-25 18:00:00,62.134,2.222,99.352,48.984,1450.013
HIST-011,Pump,225,2024-02-26 00:00:00,70.09,2.238,98.874,53.684,1464.966
HIST-011,Pump,226,2024-02-26 06:00:00,64.926,1.723,96.883,54.013,1506.872
HIST-011,Pump,227,2024-02-26 12:00:00,62.834,2.042,98.298,55.592,1559.462
HIST-011,Pump,228,2024-02-26 18:00:00,63.66,2.321,100.405,54.009,1497.829
HIST-011,Pump,229,2024-02-27 00:00:00,64.654,2.226,96.6,52.802,1419.971
HIST-011,Pump,230,2024-02-27 06:00:00,64.65,1.51,97.868,53.9,1612.033
HIST-011,Pump,231,2024-02-27 12:00:00,67.604,2.03,104.644,52.066,1558.878
HIST-011,Pump,232,2024-02-27 18:00:00,64.841,2.506,95.192,54.35,1367.942
HIST-011,Pump,233,2024-02-28 00:00:00,68.71,2.376,99.45,52.808,1571.945
HIST-011,Pump,234,2024-02-28 06:00:00,64.135,2.565,96.501,56.42,1513.488
HIST-011,Pump,235,2024-02-28 12:00:00,65.853,1.904,97.745,54.451,1488.208
HIST-011,Pump,236,2024-02-28 18:00:00,67.044,2.584,99.407,54.632,1555.793
HIST-011,Pump,237,2024-02-29 00:00:00,67.39,2.187,97.037,55.547,1602.852
HIST-011,Pump,238,2024-02-29 06:00:00,67.624,2.678,101.722,56.925,1588.03
HIST-011,Pump,239,2024-02-29 12:00:00,64.456,2.201,104.053,58.28,1530.713
HIST-011,Pump,240,2024-02-29 18:00:00,64.989,1.586,102.525,54.015,1408.287
HIST-011,Pump,241,2024-03-01 00:00:00,60.041,2.455,103.074,51.123,1377.5
HIST-011,Pump,242,2024-03-01 06:00:00,64.608,2.067,95.861,56.753,1557.984
HIST-011,Pump,243,2024-03-01 12:00:00,67.183,2.087,99.271,54.229,1597.594
HIST-011,Pump,244,2024-03-01 18:00:00,66.794,1.764,101.402,58.068,1469.38
HIST-011,Pump,245,2024-03-02 00:00:00,64.827,2.687,102.614,57.968,1477.956
HIST-011,Pump,246,2024-03-02 06:00:00,68.398,2.044,105.26,58.639,1450.61
HIST-011,Pump,247,2024-03-02 12:00:00,64.232,2.673,103.207,59.753,1467.35
HIST-011,Pump,248,2024-03-02 18:00:00,63.568,2.071,102.689,59.36,1584.201
HIST-011,Pump,249,2024-03-03 00:00:00,64.064,1.922,107.901,60.205,1516.506
HIST-011,Pump,250,2024-03-03 06:00:00,62.755,2.596,100.289,60.797,1499.467
HIST-011,Pump,251,2024-03-03 12:00:00,66.245,2.178,99.133,60.886,1677.692
HIST-011,Pump,252,2024-03-03 18:00:00,65.577,2.181,100.532,59.071,1404.373
HIST-011,Pump,253,2024-03-04 00:00:00,66.22,1.816,97.255,59.326,1542.877
HIST-011,Pump,254,2024-03-04 06:00:00,64.171,2.063,100.203,63.262,1432.98
HIST-011,Pump,255,2024-03-04 12:00:00,64.884,2.329,94.819,60.528,1513.493
HIST-011,Pump,256,2024-03-04 18:00:00,60.643,1.81,98.411,62.656,1515.651
HIST-011,Pump,257,2024-03-05 00:00:00,65.752,2.038,99.654,59.652,1552.874
HIST-011,Pump,258,2024-03-05 06:00:00,65.198,2.074,102.849,62.484,1490.159
HIST-011,Pump,259,2024-03-05 12:00:00,62.799,2.22,103.333,57.461,1490.18
HIST-011,Pump,260,2024-03-05 18:00:00,64.791,2.644,97.109,60.953,1492.636
HIST-011,Pump,261,2024-03-06 00:00:00,64.484,2.11,106.228,61.086,1437.345
HIST-011,Pump,262,2024-03-06 06:00:00,68.529,1.993,100.445,62.299,1520.526
HIST-012,Compressor,1,2024-01-01 00:00:00,65.87,2.694,98.113,41.352,1508.218
HIST-012,Compressor,2,2024-01-01 06:00:00,64.861,2.024,96.95,41.335,1486.827
HIST-012,Compressor,3,2024-01-01 12:00:00,64.614,2.49,106.167,39.767,1510.829
HIST-012,Compressor,4,2024-01-01 18:00:00,67.351,1.719,96.993,39.344,1498.265
HIST-012,Compressor,5,2024-01-02 00:00:00,67.044,1.886,96.162,38.695,1495.123
HIST-012,Compressor,6,2024-01-02 06:00:00,67.83,2.404,100.644,38.789,1498.634
HIST-012,Compressor,7,2024-01-02 12:00:00,65.745,2.169,100.806,38.624,1538.393
HIST-012,Compressor,8,2024-01-02 18:00:00,67.705,2.361,102.002,40.55,1488.618
HIST-012,Compressor,9,2024-01-03 00:00:00,64.168,2.196,106.004,39.657,1503.398
HIST-012,Compressor,10,2024-01-03 06:00:00,64.598,2.138,97.669,40.647,1511.721
HIST-012,Compressor,11,2024-01-03 12:00:00,67.39,1.996,98.265,40.732,1485.564
HIST-012,Compressor,12,2024-01-03 18:00:00,66.687,1.842,104.826,38.41,1476.086
HIST-012,Compressor,13,2024-01-04 00:00:00,64.419,2.621,102.817,38.365,1490.984
HIST-012,Compressor,14,2024-01-04 06:00:00,62.907,2.67,102.4,39.657,1511.392
HIST-012,Compressor,15,2024-01-04 12:00:00,64.592,1.888,98.23,38.837,1494.87
HIST-012,Compressor,16,2024-01-04 18:00:00,63.63,1.869,103.378,38.679,1496.533
HIST-012,Compressor,17,2024-01-05 00:00:00,68.449,2.096,102.41,42.544,1513.662
HIST-012,Compressor,18,2024-01-05 06:00:00,66.52,2.302,100.569,37.7,1487.905
HIST-012,Compressor,19,2024-01-05 12:00:00,63.468,2.145,98.245,43.035,1498.669
HIST-012,Compressor,20,2024-01-05 18:00:00,62.91,2.35,100.32,40.433,1477.292
HIST-012,Compressor,21,2024-01-06 00:00:00,63.443,2.185,104.945,41.479,1504.811
HIST-012,Compressor,22,2024-01-06 06:00:00,63.882,2.166,96.718,41.302,1503.443
HIST-012,Compressor,23,2024-01-06 12:00:00,64.667,2.924,97.601,40.925,1511.933
HIST-012,Compressor,24,2024-01-06 18:00:00,67.229,2.042,98.117,42.493,1482.821
HIST-012,Compressor,25,2024-01-07 00:00:00,63.067,2.692,98.768,38.376,1497.122
HIST-012,Compressor,26,2024-01-07 06:00:00,69.579,2.634,99.953,39.765,1480.823
HIST-012,Compressor,27,2024-01-07 12:00:00,63.113,2.351,102.876,38.721,1496.308
HIST-012,Compressor,28,2024-01-07 18:00:00,62.182,1.622,101.384,37.456,1522.227
HIST-012,Compressor,29,2024-01-08 00:00:00,68.377,2.209,100.183,39.008,1495.189
HIST-012,Compressor,30,2024-01-08 06:00:00,67.643,2.046,100.831,42.809,1479.511
HIST-012,Compressor,31,2024-01-08 12:00:00,64.635,2.206,101.872,39.74,1489.802
HIST-012,Compressor,32,2024-01-08 18:00:00,65.763,1.881,94.955,42.975,1475.836
HIST-012,Compressor,33,2024-01-09 00:00:00,65.813,2.427,103.215,43.129,1480.563
HIST-012,Compressor,34,2024-01-09 06:00:00,65.273,2.495,97.521,44.493,1510.065
HIST-012,Compressor,35,2024-01-09 12:00:00,62.407,2.551,98.669,42.858,1478.306
HIST-012,Compressor,36,2024-01-09 18:00:00,60.036,2.085,101.021,43.537,1504.685
HIST-012,Compressor,37,2024-01-10 00:00:00,63.311,1.882,99.774,40.488,1500.386
HIST-012,Compressor,38,2024-01-10 06:00:00,68.632,2.306,101.461,40.342,1492.027
HIST-012,Compressor,39,2024-01-10 12:00:00,68.711,2.727,100.425,40.442,1503.41
HIST-012,Compressor,40,2024-01-10 18:00:00,64.476,2.221,99.132,40.0,1485.935
HIST-012,Compressor,41,2024-01-11 00:00:00,63.084,2.336,104.586,40.224,1512.613
HIST-012,Compressor,42,2024-01-11 06:00:00,65.556,2.13,102.124,41.128,1489.525
HIST-012,Compressor,43,2024-01-11 12:00:00,65.878,2.049,100.906,39.301,1494.204
HIST-012,Compressor,44,2024-01-11 18:00:00,66.201,2.397,102.078,37.934,1492.42
HIST-012,Compressor,45,2024-01-12 00:00:00,59.946,2.168,97.884,40.545,1510.342
HIST-012,Compressor,46,2024-01-12 06:00:00,71.316,2.321,106.524,38.961,1508.167
HIST-012,Compressor,47,2024-01-12 12:00:00,67.265,2.352,96.737,39.116,1460.674
HIST-012,Compressor,48,2024-01-12 18:00:00,64.604,2.304,100.34,39.786,1503.814
HIST-012,Compressor,49,2024-01-13 00:00:00,63.563,2.367,99.141,39.442,1473.831
HIST-012,Compressor,50,2024-01-13 06:00:00,66.975,1.944,99.027,41.665,1494.88
HIST-012,Compressor,51,2024-01-13 12:00:00,65.991,1.926,98.637,39.75,1498.377
HIST-012,Compressor,52,2024-01-13 18:00:00,65.184,2.187,97.685,41.741,1494.719
HIST-012,Compressor,53,2024-01-14 00:00:00,65.917,2.194,103.565,40.309,1507.512
HIST-012,Compressor,54,2024-01-14 06:00:00,64.775,2.043,96.386,39.867,1510.801
HIST-012,Compressor,55,2024-01-14 12:00:00,65.804,2.272,102.951,40.237,1488.398
HIST-012,Compressor,56,2024-01-14 18:00:00,66.453,2.472,101.946,38.063,1487.853
HIST-012,Compressor,57,2024-01-15 00:00:00,65.687,2.556,98.857,40.507,1499.46
HIST-012,Compressor,58,2024-01-15 06:00:00,65.582,2.624,101.598,41.274,1476.844
HIST-012,Compressor,59,2024-01-15 12:00:00,67.786,1.806,99.526,41.486,1492.845
HIST-012,Compressor,60,2024-01-15 18:00:00,61.806,1.851,96.697,37.972,1520.221
HIST-012,Compressor,61,2024-01-16 00:00:00,63.404,2.113,96.729,37.722,1477.405
HIST-012,Compressor,62,2024-01-16 06:00:00,65.053,2.224,101.966,39.195,1494.898
HIST-012,Compressor,63,2024-01-16 12:00:00,63.54,2.128,101.811,42.077,1491.115
HIST-012,Compressor,64,2024-01-16 18:00:00,64.208,2.034,100.726,40.331,1530.079
HIST-012,Compressor,65,2024-01-17 00:00:00,67.575,2.109,98.825,38.838,1491.932
HIST-012,Compressor,66,2024-01-17 06:00:00,64.702,2.345,99.429,37.821,1492.803
HIST-012,Compressor,67,2024-01-17 12:00:00,61.342,1.801,99.023,38.974,1484.539
HIST-012,Compressor,68,2024-01-17 18:00:00,64.153,2.903,94.759,38.873,1500.14
HIST-012,Compressor,69,2024-01-18 00:00:00,65.116,2.206,100.184,41.403,1504.053
HIST-012,Compressor,70,2024-01-18 06:00:00,65.079,2.515,101.567,41.519,1486.713
HIST-012,Compressor,71,2024-01-18 12:00:00,66.112,2.026,100.203,38.425,1514.831
HIST-012,Compressor,72,2024-01-18 18:00:00,65.949,2.372,105.307,41.13,1504.066
HIST-012,Compressor,73,2024-01-19 00:00:00,64.722,2.23,96.986,40.976,1512.778
HIST-012,Compressor,74,2024-01-19 06:00:00,62.614,2.457,98.017,38.23,1495.078
HIST-012,Compressor,75,2024-01-19 12:00:00,64.118,2.14,100.399,39.874,1503.648
HIST-012,Compressor,76,2024-01-19 18:00:00,63.754,2.665,100.731,40.511,1496.804
HIST-012,Compressor,77,2024-01-20 00:00:00,64.43,1.752,94.296,40.245,1521.865
HIST-012,Compressor,78,2024-01-20 06:00:00,66.382,2.485,101.808,37.434,1501.744
HIST-012,Compressor,79,2024-01-20 12:00:00,65.808,2.236,100.745,40.197,1500.131
HIST-012,Compressor,80,2024-01-20 18:00:00,66.648,1.895,93.642,40.954,1493.126
HIST-012,Compressor,81,2024-01-21 00:00:00,64.232,2.786,99.65,42.369,1492.261
HIST-012,Compressor,82,2024-01-21 06:00:00,68.017,2.755,97.574,38.997,1503.566
HIST-012,Compressor,83,2024-01-21 12:00:00,66.346,1.578,98.64,39.182,1512.294
HIST-012,Compressor,84,2024-01-21 18:00:00,65.224,2.253,95.986,39.687,1489.732
HIST-012,Compressor,85,2024-01-22 00:00:00,66.207,2.412,101.249,40.437,1501.899
HIST-012,Compressor,86,2024-01-22 06:00:00,63.648,2.333,105.285,40.146,1502.763
HIST-012,Compressor,87,2024-01-22 12:00:00,60.782,2.655,100.795,40.906,1505.375
HIST-012,Compressor,88,2024-01-22 18:00:00,63.787,2.592,93.522,38.312,1474.388
HIST-012,Compressor,89,2024-01-23 00:00:00,66.495,2.28,100.857,40.595,1486.129
HIST-012,Compressor,90,2024-01-23 06:00:00,65.16,2.883,99.416,38.887,1479.512
HIST-012,Compressor,91,2024-01-23 12:00:00,64.726,2.481,96.697,39.785,1500.493
HIST-012,Compressor,92,2024-01-23 18:00:00,63.304,2.095,101.061,42.562,1486.485
HIST-012,Compressor,93,2024-01-24 00:00:00,61.088,2.034,102.639,37.903,1492.556
HIST-012,Compressor,94,2024-01-24 06:00:00,67.85,2.573,97.995,39.581,1482.086
HIST-012,Compressor,95,2024-01-24 12:00:00,64.584,1.962,95.069,38.088,1493.951
HIST-012,Compressor,96,2024-01-24 18:00:00,64.141,2.077,93.965,40.23,1483.138
HIST-012,Compressor,97,2024-01-25 00:00:00,63.657,2.128,98.003,41.572,1511.369
HIST-012,Compressor,98,2024-01-25 06:00:00,67.509,2.307,99.533,40.254,1507.188
HIST-012,Compressor,99,2024-01-25 12:00:00,66.763,2.142,98.452,39.825,1502.253
HIST-012,Compressor,100,2024-01-25 18:00:00,63.066,1.805,97.95,41.993,1495.471
HIST-012,Compressor,101,2024-01-26 00:00:00,67.329,2.549,101.704,40.496,1469.435
HIST-012,Compressor,102,2024-01-26 06:00:00,64.71,2.079,101.388,41.229,1493.127
HIST-012,Compressor,103,2024-01-26 12:00:00,63.779,2.806,100.599,41.073,1488.578
HIST-012,Compressor,104,2024-01-26 18:00:00,64.413,2.291,102.449,35.686,1503.709
HIST-012,Compressor,105,2024-01-27 00:00:00,63.433,2.58,98.031,39.885,1509.296
HIST-012,Compressor,106,2024-01-27 06:00:00,62.358,2.389,96.716,38.383,1504.869
HIST-012,Compressor,107,2024-01-27 12:00:00,66.552,2.595,98.433,38.756,1518.946
HIST-012,Compressor,108,2024-01-27 18:00:00,64.559,2.371,98.226,42.212,1491.475
HIST-012,Compressor,109,2024-01-28 00:00:00,66.234,2.271,93.846,39.438,1490.853
HIST-012,Compressor,110,2024-01-28 06:00:00,65.574,2.528,98.363,42.839,1515.568
HIST-012,Compressor,111,2024-01-28 12:00:00,66.097,2.946,103.315,37.888,1502.493
HIST-012,Compressor,112,2024-01-28 18:00:00,60.908,2.119,102.403,38.374,1496.295
HIST-012,Compressor,113,2024-01-29 00:00:00,63.266,2.438,101.576,41.144,1527.698
HIST-012,Compressor,114,2024-01-29 06:00:00,66.139,2.198,100.395,39.488,1508.666
HIST-012,Compressor,115,2024-01-29 12:00:00,62.45,2.352,104.347,40.461,1482.21
HIST-012,Compressor,116,2024-01-29 18:00:00,65.746,2.213,96.819,39.832,1452.455
HIST-012,Compressor,117,2024-01-30 00:00:00,62.219,1.553,97.106,39.786,1533.016
HIST-012,Compressor,118,2024-01-30 06:00:00,65.033,2.14,103.373,39.544,1490.39
HIST-012,Compressor,119,2024-01-30 12:00:00,68.22,2.5,100.083,40.269,1474.506
HIST-012,Compressor,120,2024-01-30 18:00:00,66.549,1.97,97.986,40.962,1487.14
HIST-012,Compressor,121,2024-01-31 00:00:00,61.299,2.476,101.656,42.422,1529.314
HIST-012,Compressor,122,2024-01-31 06:00:00,66.697,2.255,98.685,39.696,1475.159
HIST-012,Compressor,123,2024-01-31 12:00:00,68.644,2.143,97.487,39.41,1482.835
HIST-012,Compressor,124,2024-01-31 18:00:00,70.594,2.472,97.404,39.216,1533.661
HIST-012,Compressor,125,2024-02-01 00:00:00,65.95,2.404,100.965,42.205,1503.34
HIST-012,Compressor,126,2024-02-01 06:00:00,62.271,2.326,100.617,41.035,1517.689
HIST-012,Compressor,127,2024-02-01 12:00:00,65.869,2.505,104.55,37.151,1516.375
HIST-012,Compressor,128,2024-02-01 18:00:00,68.192,2.261,99.13,37.085,1481.461
HIST-012,Compressor,129,2024-02-02 00:00:00,64.626,1.707,99.079,38.755,1509.33
HIST-012,Compressor,130,2024-02-02 06:00:00,67.086,2.087,104.319,40.345,1521.567
HIST-012,Compressor,131,2024-02-02 12:00:00,63.321,1.861,102.957,39.95,1537.704
HIST-012,Compressor,132,2024-02-02 18:00:00,65.745,2.397,100.435,40.772,1526.028
