equipment_id,cycle,timestamp,temperature,vibration,pressure,current,rpm
EQ-007,164,2025-06-10 18:00:00,67.426,2.58,100.662,39.022,1494.977
EQ-007,165,2025-06-11 00:00:00,63.719,1.963,101.68,37.784,1495.496
EQ-007,166,2025-06-11 06:00:00,63.505,1.924,99.36,39.109,1495.782
EQ-007,167,2025-06-11 12:00:00,67.599,2.223,104.324,39.822,1516.116
EQ-007,168,2025-06-11 18:00:00,66.383,2.324,102.056,38.304,1491.723
EQ-007,169,2025-06-12 00:00:00,67.148,2.221,102.104,37.383,1508.926
EQ-007,170,2025-06-12 06:00:00,65.631,2.304,95.757,41.47,1482.882
EQ-007,171,2025-06-12 12:00:00,64.49,2.676,100.289,38.499,1504.951
EQ-007,172,2025-06-12 18:00:00,62.316,2.134,98.47,38.036,1513.54
EQ-007,173,2025-06-13 00:00:00,65.274,2.442,97.415,42.354,1521.076
EQ-007,174,2025-06-13 06:00:00,67.464,2.355,98.121,41.273,1476.763
EQ-007,175,2025-06-13 12:00:00,67.488,2.229,99.832,41.538,1495.55
EQ-007,176,2025-06-13 18:00:00,67.142,2.428,101.37,40.758,1523.975
EQ-007,177,2025-06-14 00:00:00,66.574,1.97,102.945,41.967,1513.828
EQ-007,178,2025-06-14 06:00:00,69.422,1.909,102.804,41.325,1497.015
EQ-007,179,2025-06-14 12:00:00,61.897,2.33,100.878,39.483,1500.057
EQ-007,180,2025-06-14 18:00:00,65.462,1.709,100.167,38.402,1504.455
EQ-007,181,2025-06-15 00:00:00,63.126,2.353,99.027,38.075,1494.405
EQ-007,182,2025-06-15 06:00:00,68.105,1.862,99.257,39.79,1508.207
EQ-007,183,2025-06-15 12:00:00,63.895,2.655,97.659,38.35,1507.358
EQ-007,184,2025-06-15 18:00:00,67.017,2.081,98.715,38.803,1483.278
EQ-007,185,2025-06-16 00:00:00,64.101,2.636,101.061,39.772,1492.653
EQ-007,186,2025-06-16 06:00:00,65.841,2.137,104.621,42.097,1493.189
EQ-007,187,2025-06-16 12:00:00,64.783,2.124,99.551,37.734,1496.167
EQ-007,188,2025-06-16 18:00:00,64.972,2.46,97.577,40.045,1504.048
EQ-007,189,2025-06-17 00:00:00,65.667,2.288,102.908,38.123,1502.707
EQ-007,190,2025-06-17 06:00:00,66.839,2.18,93.993,39.165,1489.204
EQ-007,191,2025-06-17 12:00:00,64.781,2.079,103.129,41.395,1520.104
EQ-007,192,2025-06-17 18:00:00,66.783,2.082,95.701,38.727,1500.076
EQ-007,193,2025-06-18 00:00:00,67.076,2.907,101.971,39.605,1521.954
EQ-007,194,2025-06-18 06:00:00,64.166,1.697,98.572,40.212,1521.603
EQ-007,195,2025-06-18 12:00:00,68.77,1.839,100.963,41.052,1484.112
EQ-007,196,2025-06-18 18:00:00,66.49,2.553,106.249,39.178,1492.645
EQ-007,197,2025-06-19 00:00:00,64.137,2.531,97.487,41.891,1493.741
EQ-007,198,2025-06-19 06:00:00,66.228,1.923,96.998,39.332,1504.7
EQ-007,199,2025-06-19 12:00:00,67.077,1.674,100.235,40.727,1510.896
EQ-007,200,2025-06-19 18:00:00,66.179,2.582,104.576,39.715,1502.204
EQ-007,201,2025-06-20 00:00:00,65.404,1.886,100.537,41.111,1491.736
EQ-007,202,2025-06-20 06:00:00,58.097,2.053,100.134,43.041,1524.774
EQ-007,203,2025-06-20 12:00:00,63.065,2.229,100.507,39.584,1493.424
EQ-007,204,2025-06-20 18:00:00,66.357,1.878,96.986,39.976,1511.127
EQ-007,205,2025-06-21 00:00:00,63.026,2.477,100.538,39.352,1499.443
EQ-007,206,2025-06-21 06:00:00,66.028,2.206,98.822,39.121,1499.022
EQ-007,207,2025-06-21 12:00:00,66.769,1.935,103.967,38.951,1510.106
EQ-007,208,2025-06-21 18:00:00,64.775,1.962,102.394,39.972,1523.145
EQ-007,209,2025-06-22 00:00:00,61.471,2.589,96.029,38.835,1504.575
EQ-007,210,2025-06-22 06:00:00,63.526,2.116,99.151,38.88,1492.667
EQ-007,211,2025-06-22 12:00:00,66.37,2.384,101.584,35.252,1522.201
EQ-007,212,2025-06-22 18:00:00,67.514,2.197,97.055,42.077,1507.408
EQ-007,213,2025-06-23 00:00:00,60.837,1.674,96.762,42.466,1502.555
EQ-007,214,2025-06-23 06:00:00,65.162,2.424,98.614,40.973,1515.415
EQ-008,1,2025-05-01 00:00:00,64.286,2.194,97.708,39.951,1507.321
EQ-008,2,2025-05-01 06:00:00,65.993,2.279,97.52,38.371,1500.469
EQ-008,3,2025-05-01 12:00:00,63.263,2.077,100.188,39.971,1506.031
EQ-008,4,2025-05-01 18:00:00,63.849,2.234,102.248,41.35,1503.733
EQ-008,5,2025-05-02 00:00:00,65.031,2.123,101.594,39.106,1497.076
EQ-008,6,2025-05-02 06:00:00,67.481,1.843,97.746,38.6,1510.256
EQ-008,7,2025-05-02 12:00:00,65.161,2.462,102.342,41.172,1458.84
EQ-008,8,2025-05-02 18:00:00,65.129,2.646,98.116,41.37,1494.618
EQ-008,9,2025-05-03 00:00:00,62.883,2.189,102.022,40.636,1491.44
EQ-008,10,2025-05-03 06:00:00,68.391,2.3,100.86,39.302,1501.791
EQ-008,11,2025-05-03 12:00:00,67.214,2.458,99.325,39.055,1490.485
EQ-008,12,2025-05-03 18:00:00,67.439,2.157,98.392,39.503,1508.234
EQ-008,13,2025-05-04 00:00:00,62.095,2.257,100.4,39.911,1510.88
EQ-008,14,2025-05-04 06:00:00,65.703,2.135,100.249,37.412,1479.24
EQ-008,15,2025-05-04 12:00:00,63.123,2.035,96.86,38.525,1503.352
EQ-008,16,2025-05-04 18:00:00,66.543,2.356,101.806,41.876,1480.787
EQ-008,17,2025-05-05 00:00:00,65.643,2.354,103.47,40.311,1507.195
EQ-008,18,2025-05-05 06:00:00,66.038,2.477,102.582,41.84,1493.002
EQ-008,19,2025-05-05 12:00:00,63.567,2.199,100.945,41.524,1487.937
EQ-008,20,2025-05-05 18:00:00,62.92,1.84,98.65,39.531,1474.343
EQ-008,21,2025-05-06 00:00:00,63.719,2.532,100.387,39.554,1498.617
EQ-008,22,2025-05-06 06:00:00,65.616,1.98,99.606,41.45,1482.63
EQ-008,23,2025-05-06 12:00:00,64.516,1.974,100.373,41.138,1477.747
EQ-008,24,2025-05-06 18:00:00,65.506,2.04,102.809,41.481,1502.789
EQ-008,25,2025-05-07 00:00:00,62.952,1.677,99.676,39.98,1514.539
EQ-008,26,2025-05-07 06:00:00,64.987,2.135,94.488,40.214,1505.917
EQ-008,27,2025-05-07 12:00:00,67.79,2.386,102.399,39.617,1478.535
EQ-008,28,2025-05-07 18:00:00,65.665,2.07,101.192,39.92,1497.948
EQ-008,29,2025-05-08 00:00:00,65.79,2.601,100.45,38.972,1510.208
EQ-008,30,2025-05-08 06:00:00,65.806,2.583,96.477,39.888,1497.954
EQ-008,31,2025-05-08 12:00:00,63.976,2.467,97.503,39.76,1504.883
EQ-008,32,2025-05-08 18:00:00,68.263,1.62,97.854,39.312,1493.441
EQ-008,33,2025-05-09 00:00:00,65.714,2.63,98.249,41.187,1494.23
EQ-008,34,2025-05-09 06:00:00,65.354,2.129,98.53,37.885,1490.106
EQ-008,35,2025-05-09 12:00:00,66.374,2.704,96.455,40.506,1509.18
EQ-008,36,2025-05-09 18:00:00,66.881,2.019,106.455,38.617,1510.126
EQ-008,37,2025-05-10 00:00:00,62.509,2.158,104.506,38.728,1491.672
EQ-008,38,2025-05-10 06:00:00,65.113,2.227,100.831,38.857,1511.323
EQ-008,39,2025-05-10 12:00:00,69.47,1.92,99.899,40.706,1478.595
EQ-008,40,2025-05-10 18:00:00,68.311,1.714,105.48,36.614,1497.433
EQ-008,41,2025-05-11 00:00:00,64.787,1.481,104.871,40.253,1479.695
EQ-008,42,2025-05-11 06:00:00,66.456,3.086,97.78,40.068,1483.022
EQ-008,43,2025-05-11 12:00:00,64.347,1.699,100.743,38.545,1479.515
EQ-008,44,2025-05-11 18:00:00,65.707,1.704,99.453,40.273,1490.164
EQ-008,45,2025-05-12 00:00:00,64.083,2.372,99.192,38.18,1509.296
EQ-008,46,2025-05-12 06:00:00,64.049,1.773,99.504,39.934,1498.825
EQ-008,47,2025-05-12 12:00:00,63.816,1.717,99.743,38.124,1491.241
EQ-008,48,2025-05-12 18:00:00,68.365,1.338,100.632,43.076,1497.397
EQ-008,49,2025-05-13 00:00:00,64.039,2.288,100.649,41.292,1469.156
EQ-008,50,2025-05-13 06:00:00,67.284,1.879,104.315,40.37,1508.577
EQ-008,51,2025-05-13 12:00:00,64.137,2.393,97.579,38.567,1466.285
EQ-008,52,2025-05-13 18:00:00,63.908,2.177,102.901,39.587,1489.391
EQ-008,53,2025-05-14 00:00:00,65.779,2.226,96.775,39.649,1498.817
EQ-008,54,2025-05-14 06:00:00,62.403,2.064,100.711,40.363,1506.683
EQ-008,55,2025-05-14 12:00:00,66.329,2.117,103.13,40.598,1503.585
EQ-008,56,2025-05-14 18:00:00,64.728,1.932,101.707,40.337,1499.258
EQ-008,57,2025-05-15 00:00:00,63.898,1.96,99.051,40.513,1521.862
EQ-008,58,2025-05-15 06:00:00,63.469,1.872,100.854,39.745,1530.223
EQ-008,59,2025-05-15 12:00:00,68.943,2.654,104.957,40.514,1500.106
EQ-008,60,2025-05-15 18:00:00,64.931,2.081,98.225,39.043,1498.499
EQ-008,61,2025-05-16 00:00:00,64.847,1.521,101.7,38.405,1497.604
EQ-008,62,2025-05-16 06:00:00,66.746,2.278,102.895,42.772,1490.837
EQ-008,63,2025-05-16 12:00:00,63.317,1.959,98.836,40.624,1505.638
EQ-008,64,2025-05-16 18:00:00,67.269,2.187,105.206,42.709,1519.073
EQ-008,65,2025-05-17 00:00:00,64.929,2.119,106.22,39.588,1462.647
EQ-008,66,2025-05-17 06:00:00,62.232,2.647,103.282,43.616,1497.455
EQ-008,67,2025-05-17 12:00:00,63.939,2.085,103.288,40.119,1522.329
EQ-008,68,2025-05-17 18:00:00,62.81,2.445,94.814,41.719,1505.897
EQ-008,69,2025-05-18 00:00:00,65.162,2.413,96.037,40.049,1506.207
EQ-008,70,2025-05-18 06:00:00,63.413,1.79,99.747,40.247,1475.986
EQ-008,71,2025-05-18 12:00:00,63.193,2.256,98.027,39.827,1510.532
EQ-008,72,2025-05-18 18:00:00,65.584,1.973,101.878,39.261,1515.137
EQ-008,73,2025-05-19 00:00:00,65.088,1.837,91.458,41.47,1502.999
EQ-008,74,2025-05-19 06:00:00,67.418,1.839,101.858,39.987,1490.167
EQ-008,75,2025-05-19 12:00:00,67.33,2.446,99.473,41.246,1506.642
EQ-008,76,2025-05-19 18:00:00,65.123,2.993,98.375,41.356,1484.432
EQ-008,77,2025-05-20 00:00:00,65.999,1.958,105.72,42.122,1482.447
EQ-008,78,2025-05-20 06:00:00,62.185,2.265,99.076,40.632,1512.032
EQ-008,79,2025-05-20 12:00:00,66.392,2.293,95.15,37.734,1516.437
EQ-008,80,2025-05-20 18:00:00,65.821,2.041,101.371,39.52,1488.861
EQ-008,81,2025-05-21 00:00:00,66.908,2.622,101.147,39.962,1482.52
EQ-008,82,2025-05-21 06:00:00,64.388,2.859,99.478,40.019,1486.832
EQ-008,83,2025-05-21 12:00:00,64.405,2.021,107.054,41.978,1502.965
EQ-008,84,2025-05-21 18:00:00,64.417,2.72,100.63,41.704,1482.537
EQ-008,85,2025-05-22 00:00:00,67.869,2.036,103.044,39.783,1519.258
EQ-008,86,2025-05-22 06:00:00,65.566,1.909,100.969,43.645,1493.026
EQ-008,87,2025-05-22 12:00:00,62.008,2.158,103.812,39.477,1505.494
EQ-008,88,2025-05-22 18:00:00,66.289,2.461,99.007,39.598,1488.852
EQ-008,89,2025-05-23 00:00:00,64.073,2.169,96.81,38.361,1508.76
EQ-008,90,2025-05-23 06:00:00,67.169,2.421,102.297,37.661,1509.988
EQ-008,91,2025-05-23 12:00:00,66.078,2.268,100.898,38.23,1474.833
EQ-008,92,2025-05-23 18:00:00,67.481,2.606,102.386,41.52,1489.805
EQ-008,93,2025-05-24 00:00:00,67.078,2.359,98.15,41.112,1497.651
EQ-008,94,2025-05-24 06:00:00,66.875,2.659,101.441,38.675,1492.122
EQ-008,95,2025-05-24 12:00:00,67.269,1.943,95.217,40.15,1513.074
EQ-008,96,2025-05-24 18:00:00,66.63,2.139,98.561,41.21,1491.042
EQ-008,97,2025-05-25 00:00:00,63.612,2.2,97.886,36.95,1510.723
EQ-008,98,2025-05-25 06:00:00,62.713,1.944,101.488,42.658,1507.27
EQ-008,99,2025-05-25 12:00:00,63.339,1.898,98.547,41.579,1498.381
EQ-008,100,2025-05-25 18:00:00,66.461,2.315,95.882,41.216,1511.345
EQ-008,101,2025-05-26 00:00:00,60.553,2.4,98.295,41.803,1476.931
EQ-008,102,2025-05-26 06:00:00,64.969,2.234,101.795,36.938,1499.075
EQ-008,103,2025-05-26 12:00:00,64.468,2.518,100.393,39.672,1488.386
EQ-008,104,2025-05-26 18:00:00,67.448,1.869,97.765,41.888,1498.396
EQ-008,105,2025-05-27 00:00:00,64.766,2.083,102.518,39.989,1492.959
EQ-008,106,2025-05-27 06:00:00,64.263,1.846,104.696,41.114,1500.9
EQ-008,107,2025-05-27 12:00:00,67.632,2.242,102.726,42.172,1500.142
EQ-008,108,2025-05-27 18:00:00,64.816,2.346,93.078,41.055,1502.081
EQ-008,109,2025-05-28 00:00:00,64.493,2.603,100.711,39.613,1502.676
EQ-008,110,2025-05-28 06:00:00,64.022,1.847,99.574,40.864,1508.6
EQ-008,111,2025-05-28 12:00:00,65.571,2.312,93.893,37.493,1481.119
EQ-008,112,2025-05-28 18:00:00,64.337,2.631,96.129,40.736,1507.64
EQ-008,113,2025-05-29 00:00:00,64.344,1.899,102.397,41.124,1477.31
EQ-008,114,2025-05-29 06:00:00,67.9,1.829,100.557,40.226,1458.085
EQ-008,115,2025-05-29 12:00:00,65.098,1.758,100.242,41.742,1529.587
EQ-008,116,2025-05-29 18:00:00,64.104,2.387,98.05,40.418,1485.917
EQ-008,117,2025-05-30 00:00:00,63.01,1.982,103.247,40.22,1493.279
EQ-008,118,2025-05-30 06:00:00,65.397,2.343,96.311,42.748,1472.044
EQ-008,119,2025-05-30 12:00:00,63.881,2.135,97.336,38.563,1493.183
EQ-008,120,2025-05-30 18:00:00,64.263,2.74,99.047,42.088,1503.102
EQ-008,121,2025-05-31 00:00:00,63.297,2.436,95.423,41.969,1503.642
EQ-008,122,2025-05-31 06:00:00,65.394,1.959,97.355,41.268,1481.898
EQ-008,123,2025-05-31 12:00:00,62.393,2.109,103.185,39.393,1493.345
EQ-008,124,2025-05-31 18:00:00,65.823,2.436,97.467,40.514,1505.531
EQ-008,125,2025-06-01 00:00:00,63.907,1.879,102.343,38.794,1503.578
EQ-008,126,2025-06-01 06:00:00,66.433,2.555,101.905,39.157,1501.924
EQ-008,127,2025-06-01 12:00:00,65.971,2.125,99.495,40.197,1511.406
EQ-008,128,2025-06-01 18:00:00,65.208,2.443,95.743,38.675,1498.365
EQ-008,129,2025-06-02 00:00:00,66.692,2.141,100.19,39.65,1520.884
EQ-008,130,2025-06-02 06:00:00,68.114,2.043,93.668,38.347,1495.603
EQ-008,131,2025-06-02 12:00:00,67.537,1.994,98.413,40.979,1510.418
EQ-008,132,2025-06-02 18:00:00,62.378,2.72,100.73,42.452,1510.952
EQ-008,133,2025-06-03 00:00:00,63.789,2.111,102.609,43.295,1475.413
EQ-008,134,2025-06-03 06:00:00,64.034,3.124,99.545,38.45,1506.614
EQ-008,135,2025-06-03 12:00:00,66.277,2.246,98.176,38.713,1490.398
EQ-008,136,2025-06-03 18:00:00,63.956,1.945,97.936,39.925,1484.867
EQ-008,137,2025-06-04 00:00:00,63.877,1.724,98.595,41.234,1493.634
EQ-008,138,2025-06-04 06:00:00,63.532,2.57,101.872,39.862,1502.425
EQ-008,139,2025-06-04 12:00:00,65.598,2.142,101.05,41.616,1476.527
EQ-008,140,2025-06-04 18:00:00,66.269,2.447,99.934,40.969,1500.403
EQ-008,141,2025-06-05 00:00:00,62.577,2.897,101.89,37.519,1496.736
EQ-008,142,2025-06-05 06:00:00,63.972,2.401,100.002,40.254,1515.573
EQ-008,143,2025-06-05 12:00:00,61.21,2.301,95.995,38.312,1490.497
EQ-008,144,2025-06-05 18:00:00,60.217,2.568,96.669,39.323,1517.847
EQ-008,145,2025-06-06 00:00:00,65.969,2.441,101.805,39.553,1505.802
EQ-008,146,2025-06-06 06:00:00,65.631,1.821,95.878,41.282,1499.498
EQ-008,147,2025-06-06 12:00:00,65.345,2.6,98.857,40.126,1519.105
EQ-008,148,2025-06-06 18:00:00,68.174,2.186,99.658,39.471,1528.838
EQ-008,149,2025-06-07 00:00:00,61.649,2.662,96.9,43.313,1496.842
EQ-008,150,2025-06-07 06:00:00,60.84,2.352,94.997,38.829,1488.899
EQ-008,151,2025-06-07 12:00:00,62.753,2.557,96.476,40.601,1506.435
EQ-008,152,2025-06-07 18:00:00,60.761,2.133,94.571,41.169,1478.655
EQ-008,153,2025-06-08 00:00:00,63.773,1.745,101.835,40.42,1480.485
EQ-008,154,2025-06-08 06:00:00,66.166,2.369,101.192,38.82,1519.603
EQ-008,155,2025-06-08 12:00:00,65.593,2.493,97.721,38.743,1508.578
EQ-008,156,2025-06-08 18:00:00,67.055,2.033,95.898,41.098,1487.127
EQ-008,157,2025-06-09 00:00:00,65.742,2.139,103.499,41.735,1547.026
EQ-008,158,2025-06-09 06:00:00,64.192,1.536,101.321,40.088,1479.268
EQ-008,159,2025-06-09 12:00:00,63.948,2.153,98.137,38.19,1509.296
EQ-008,160,2025-06-09 18:00:00,65.875,1.825,103.561,40.182,1488.053
EQ-008,161,2025-06-10 00:00:00,61.94,2.355,100.413,42.439,1526.716
EQ-008,162,2025-06-10 06:00:00,58.645,2.3,100.954,38.657,1492.036
EQ-008,163,2025-06-10 12:00:00,65.78,2.205,96.874,39.69,1495.731
EQ-008,164,2025-06-10 18:00:00,65.469,2.597,95.451,40.253,1472.869
EQ-008,165,2025-06-11 00:00:00,68.139,2.272,95.29,41.799,1531.24
EQ-008,166,2025-06-11 06:00:00,66.393,2.258,106.249,39.372,1490.731
EQ-008,167,2025-06-11 12:00:00,65.618,2.296,97.517,40.892,1507.203
EQ-008,168,2025-06-11 18:00:00,64.376,2.025,100.196,42.253,1500.071
EQ-008,169,2025-06-12 00:00:00,63.378,2.497,101.379,37.943,1491.728
EQ-008,170,2025-06-12 06:00:00,64.439,1.925,99.938,38.199,1466.585
EQ-008,171,2025-06-12 12:00:00,66.91,2.327,99.537,40.025,1496.575
EQ-008,172,2025-06-12 18:00:00,65.927,2.566,99.47,41.637,1495.925
EQ-008,173,2025-06-13 00:00:00,66.868,1.892,101.44,40.665,1504.782
EQ-008,174,2025-06-13 06:00:00,65.213,1.797,96.881,41.771,1532.182
EQ-008,175,2025-06-13 12:00:00,63.201,1.887,98.678,37.613,1509.667
EQ-008,176,2025-06-13 18:00:00,67.233,2.688,93.089,40.685,1512.898
EQ-008,177,2025-06-14 00:00:00,65.597,1.933,94.411,35.896,1495.422
EQ-008,178,2025-06-14 06:00:00,66.26,1.818,96.106,42.156,1480.301
EQ-008,179,2025-06-14 12:00:00,67.374,2.201,102.561,41.949,1495.811
EQ-008,180,2025-06-14 18:00:00,67.109,1.272,99.182,39.673,1488.983
EQ-008,181,2025-06-15 00:00:00,64.274,1.767,102.092,36.701,1499.249
EQ-008,182,2025-06-15 06:00:00,63.44,2.716,101.155,39.852,1492.587
EQ-008,183,2025-06-15 12:00:00,63.669,1.8,100.78,41.84,1474.835
EQ-008,184,2025-06-15 18:00:00,64.506,1.981,97.168,40.787,1519.005
EQ-008,185,2025-06-16 00:00:00,68.844,2.182,100.225,42.939,1497.888
EQ-008,186,2025-06-16 06:00:00,67.272,2.385,100.763,39.721,1495.049
EQ-008,187,2025-06-16 12:00:00,66.853,2.217,106.602,43.211,1483.428
EQ-008,188,2025-06-16 18:00:00,70.454,2.564,98.962,37.132,1492.869
EQ-008,189,2025-06-17 00:00:00,66.616,2.766,102.197,39.026,1487.05
EQ-008,190,2025-06-17 06:00:00,65.472,2.074,99.628,38.221,1482.09
EQ-008,191,2025-06-17 12:00:00,66.12,2.172,97.893,41.269,1502.441
EQ-008,192,2025-06-17 18:00:00,65.902,2.375,102.609,38.347,1492.968
EQ-008,193,2025-06-18 00:00:00,69.795,2.629,105.675,41.674,1511.229
EQ-008,194,2025-06-18 06:00:00,70.12,2.268,100.786,41.193,1494.595
EQ-008,195,2025-06-18 12:00:00,68.575,2.183,97.951,40.434,1501.722
EQ-008,196,2025-06-18 18:00:00,63.536,2.136,101.402,39.993,1501.294
EQ-008,197,2025-06-19 00:00:00,65.823,2.093,100.838,38.583,1505.772
EQ-008,198,2025-06-19 06:00:00,68.89,2.646,106.65,41.063,1487.383
EQ-008,199,2025-06-19 12:00:00,70.901,2.129,102.227,39.396,1513.487
EQ-008,200,2025-06-19 18:00:00,72.948,2.302,97.199,41.306,1482.3
EQ-008,201,2025-06-20 00:00:00,67.08,2.258,103.824,42.4,1500.637
EQ-008,202,2025-06-20 06:00:00,66.315,3.301,102.326,39.69,1481.926
EQ-008,203,2025-06-20 12:00:00,68.183,2.279,102.806,42.134,1498.189
EQ-008,204,2025-06-20 18:00:00,70.298,2.873,101.335,40.438,1513.363
EQ-008,205,2025-06-21 00:00:00,69.303,3.247,103.025,41.048,1508.332
EQ-008,206,2025-06-21 06:00:00,71.917,2.92,101.322,38.17,1515.878
EQ-008,207,2025-06-21 12:00:00,72.818,2.443,99.237,39.123,1495.452
EQ-008,208,2025-06-21 18:00:00,71.506,2.481,100.403,39.106,1513.634
EQ-008,209,2025-06-22 00:00:00,70.169,2.246,99.652,42.172,1489.617
EQ-008,210,2025-06-22 06:00:00,72.138,3.413,101.024,39.626,1493.123
EQ-008,211,2025-06-22 12:00:00,71.847,2.472,100.238,41.095,1501.951
EQ-008,212,2025-06-22 18:00:00,74.19,2.568,99.056,40.039,1512.75
EQ-008,213,2025-06-23 00:00:00,76.055,3.144,99.455,39.617,1491.79
EQ-008,214,2025-06-23 06:00:00,69.627,2.509,99.989,37.944,1510.427
EQ-008,215,2025-06-23 12:00:00,72.465,2.876,94.657,37.289,1503.468
EQ-008,216,2025-06-23 18:00:00,73.71,2.853,103.073,39.644,1505.053
EQ-008,217,2025-06-24 00:00:00,76.596,2.747,101.044,39.732,1487.181
EQ-008,218,2025-06-24 06:00:00,75.7,2.856,98.166,38.834,1494.229
EQ-008,219,2025-06-24 12:00:00,73.041,3.286,101.774,40.37,1498.596
EQ-008,220,2025-06-24 18:00:00,80.157,2.45,98.476,43.098,1505.062
EQ-008,221,2025-06-25 00:00:00,76.44,3.289,98.476,42.392,1487.889
EQ-008,222,2025-06-25 06:00:00,76.551,2.948,101.124,40.127,1480.62
EQ-008,223,2025-06-25 12:00:00,77.471,3.446,104.292,40.179,1468.008
EQ-008,224,2025-06-25 18:00:00,76.065,3.285,100.84,41.053,1511.187
EQ-008,225,2025-06-26 00:00:00,77.432,3.107,97.672,40.461,1514.161
EQ-008,226,2025-06-26 06:00:00,75.515,3.145,98.945,41.055,1469.855
EQ-008,227,2025-06-26 12:00:00,72.981,3.467,102.547,40.504,1501.135
EQ-008,228,2025-06-26 18:00:00,77.701,3.001,101.213,40.231,1494.343
EQ-008,229,2025-06-27 00:00:00,77.744,2.144,102.878,39.112,1518.255
EQ-008,230,2025-06-27 06:00:00,77.103,2.934,101.18,40.614,1496.846
EQ-008,231,2025-06-27 12:00:00,81.956,3.087,102.312,36.678,1508.183
EQ-008,232,2025-06-27 18:00:00,80.645,3.277,106.039,40.468,1493.621
EQ-008,233,2025-06-28 00:00:00,82.523,3.545,95.943,36.97,1489.694
EQ-008,234,2025-06-28 06:00:00,84.068,3.629,107.221,40.469,1511.509
EQ-008,235,2025-06-28 12:00:00,83.505,3.53,102.809,38.603,1516.175
EQ-008,236,2025-06-28 18:00:00,83.606,2.576,107.875,41.988,1480.966
EQ-008,237,2025-06-29 00:00:00,81.84,3.254,97.05,40.205,1517.137
EQ-008,238,2025-06-29 06:00:00,83.088,3.868,101.147,40.073,1485.378
EQ-008,239,2025-06-29 12:00:00,86.85,3.652,100.478,40.68,1465.019
EQ-008,240,2025-06-29 18:00:00,82.506,3.358,102.651,38.775,1500.162
EQ-008,241,2025-06-30 00:00:00,81.963,3.501,101.409,41.754,1507.608
EQ-008,242,2025-06-30 06:00:00,82.015,3.822,101.073,41.111,1477.264
EQ-008,243,2025-06-30 12:00:00,86.542,3.133,102.337,39.245,1470.259
EQ-008,244,2025-06-30 18:00:00,84.011,3.567,99.68,38.483,1492.578
EQ-008,245,2025-07-01 00:00:00,90.6,3.857,98.453,39.44,1490.572
EQ-008,246,2025-07-01 06:00:00,90.83,3.444,101.36,39.839,1520.544
EQ-008,247,2025-07-01 12:00:00,89.152,3.757,98.447,38.373,1500.181
EQ-008,248,2025-07-01 18:00:00,90.438,3.787,99.623,39.315,1511.018
EQ-008,249,2025-07-02 00:00:00,89.828,4.224,95.677,39.113,1503.145
EQ-008,250,2025-07-02 06:00:00,90.006,4.039,100.168,39.697,1523.53
EQ-008,251,2025-07-02 12:00:00,93.15,4.39,97.214,39.709,1486.625
EQ-009,1,2025-05-01 00:00:00,63.148,2.403,102.741,40.557,1520.705
EQ-009,2,2025-05-01 06:00:00,64.845,2.457,97.79,40.005,1482.767
EQ-009,3,2025-05-01 12:00:00,66.002,2.307,102.3,39.036,1503.26
EQ-009,4,2025-05-01 18:00:00,66.951,1.858,103.619,41.478,1478.557
EQ-009,5,2025-05-02 00:00:00,66.14,2.161,95.338,39.217,1473.709
EQ-009,6,2025-05-02 06:00:00,65.181,2.286,95.958,42.22,1515.548
EQ-009,7,2025-05-02 12:00:00,64.841,1.879,100.705,39.597,1530.111
EQ-009,8,2025-05-02 18:00:00,66.098,1.971,100.385,38.568,1495.075
EQ-009,9,2025-05-03 00:00:00,69.378,2.156,99.124,38.613,1527.499
EQ-009,10,2025-05-03 06:00:00,66.709,2.555,98.571,40.137,1490.277
EQ-009,11,2025-05-03 12:00:00,65.763,2.268,97.434,38.394,1496.483
EQ-009,12,2025-05-03 18:00:00,62.262,2.028,100.993,40.217,1525.016
EQ-009,13,2025-05-04 00:00:00,63.311,2.14,97.107,39.399,1486.31
EQ-009,14,2025-05-04 06:00:00,64.352,2.0,101.098,39.365,1513.75
EQ-009,15,2025-05-04 12:00:00,66.82,2.076,98.277,39.938,1494.776
EQ-009,16,2025-05-04 18:00:00,63.126,2.417,98.732,41.507,1489.189
EQ-009,17,2025-05-05 00:00:00,66.285,1.624,103.647,39.186,1492.368
EQ-009,18,2025-05-05 06:00:00,65.239,2.594,102.863,40.276,1467.476
EQ-009,19,2025-05-05 12:00:00,65.71,2.857,97.009,40.666,1518.916
EQ-009,20,2025-05-05 18:00:00,64.568,2.249,97.381,38.185,1503.395
EQ-009,21,2025-05-06 00:00:00,63.807,1.951,102.333,40.784,1497.78
EQ-009,22,2025-05-06 06:00:00,63.052,2.549,95.698,41.223,1489.606
EQ-009,23,2025-05-06 12:00:00,66.223,2.283,104.362,41.449,1504.677
EQ-009,24,2025-05-06 18:00:00,64.847,2.042,100.405,38.337,1513.252
EQ-009,25,2025-05-07 00:00:00,62.846,1.908,98.265,38.442,1495.882
EQ-009,26,2025-05-07 06:00:00,65.447,2.078,100.031,39.918,1514.454
EQ-009,27,2025-05-07 12:00:00,71.847,2.258,104.083,39.833,1504.126
EQ-009,28,2025-05-07 18:00:00,64.597,2.469,93.607,40.029,1498.599
EQ-009,29,2025-05-08 00:00:00,68.308,2.285,103.079,39.465,1513.685
EQ-009,30,2025-05-08 06:00:00,59.829,2.336,103.584,40.279,1492.381
